Number of data: 20000
Number of incorrect classifications: 5296
Test Sample Error Rate: 0.264787
Battacharyya bound: 0.32373
Chernoff bound: 0.3198
         beta*: 0.425
-0.429121, 0.8745, ONE, ONE, o
0.303944, 0.031446, ONE, ONE, o
1.23428, 1.59445, ONE, ONE, o
2.53925, -0.024923, ONE, ONE, o
1.4078, 2.02162, ONE, ONE, o
1.50851, -0.86312, ONE, ONE, o
0.000437, 0.299451, ONE, ONE, o
-0.93848, 0.857051, ONE, ONE, o
1.58821, 0.685956, ONE, ONE, o
1.43377, 0.283581, ONE, ONE, o
0.229833, 0.595058, ONE, ONE, o
1.20966, -0.752408, ONE, ONE, o
1.04651, 0.133381, ONE, ONE, o
0.900794, -0.747964, ONE, ONE, o
1.99741, 1.03884, ONE, ONE, o
1.39617, 2.16436, ONE, ONE, o
0.215998, 1.48763, ONE, ONE, o
1.86044, 0.13573, ONE, ONE, o
1.52666, 2.24022, ONE, ONE, o
2.01511, 0.682614, ONE, ONE, o
2.75855, -0.462033, ONE, ONE, o
0.300455, 0.497503, ONE, ONE, o
0.658202, 0.611411, ONE, ONE, o
0.987184, 2.80776, ONE, ONE, o
1.76792, 1.88232, ONE, ONE, o
-0.327394, 0.094762, ONE, ONE, o
-0.239518, -0.837721, ONE, ONE, o
1.48063, -0.199702, ONE, ONE, o
0.150859, 0.493602, ONE, ONE, o
-0.199885, 1.84362, ONE, ONE, o
0.348413, 1.38938, ONE, ONE, o
-0.003319, -0.219139, ONE, ONE, o
0.421633, 0.309576, ONE, ONE, o
-0.046391, 1.59476, ONE, ONE, o
1.49308, 0.013632, ONE, ONE, o
1.83764, 0.964674, ONE, ONE, o
0.490057, 1.99204, ONE, ONE, o
1.80598, -0.188203, ONE, ONE, o
-1.43088, 3.04453, ONE, TWO, X
1.95876, 1.59989, ONE, ONE, o
0.453887, 1.67739, ONE, ONE, o
1.83557, 1.06618, ONE, ONE, o
1.79023, 1.99068, ONE, ONE, o
1.74993, 1.17751, ONE, ONE, o
-0.420033, 1.42971, ONE, ONE, o
1.47369, 1.45049, ONE, ONE, o
2.33342, 0.524868, ONE, ONE, o
0.944535, 2.1352, ONE, ONE, o
1.96242, 1.61286, ONE, ONE, o
0.989968, 0.307625, ONE, ONE, o
0.972018, 0.275555, ONE, ONE, o
1.42725, -0.359136, ONE, ONE, o
2.5488, 2.3632, ONE, ONE, o
1.27008, 0.888422, ONE, ONE, o
0.67657, 3.29895, ONE, ONE, o
1.32877, -0.343707, ONE, ONE, o
2.40359, -1.21414, ONE, ONE, o
-0.774132, 0.900691, ONE, ONE, o
0.420211, 0.243192, ONE, ONE, o
2.36823, -0.333627, ONE, ONE, o
1.55058, 0.443497, ONE, ONE, o
0.943256, 1.82691, ONE, ONE, o
2.01212, 0.137564, ONE, ONE, o
0.963958, -0.609343, ONE, ONE, o
1.23851, 1.36349, ONE, ONE, o
0.566457, 2.1446, ONE, ONE, o
2.54183, -0.023179, ONE, ONE, o
1.26095, 1.54385, ONE, ONE, o
0.412907, -0.590048, ONE, ONE, o
1.68172, -0.149394, ONE, ONE, o
0.867968, 0.501618, ONE, ONE, o
0.49909, 0.30641, ONE, ONE, o
-0.796158, 0.198741, ONE, ONE, o
0.307695, 0.844008, ONE, ONE, o
0.013609, -1.50085, ONE, ONE, o
2.10352, -0.543323, ONE, ONE, o
0.836395, 0.137111, ONE, ONE, o
0.851684, 1.61643, ONE, ONE, o
1.55922, 0.348593, ONE, ONE, o
0.615478, 1.49154, ONE, ONE, o
0.442801, 1.63795, ONE, ONE, o
0.903212, 2.76118, ONE, ONE, o
1.1282, 0.746846, ONE, ONE, o
-0.050785, 1.63868, ONE, ONE, o
-0.52811, 2.63929, ONE, ONE, o
2.90226, 0.923219, ONE, ONE, o
-0.035262, 0.746691, ONE, ONE, o
0.899549, 0.699878, ONE, ONE, o
2.23445, 2.10791, ONE, ONE, o
2.29338, 0.909468, ONE, ONE, o
0.696698, -0.000903, ONE, ONE, o
0.573727, -1.1497, ONE, ONE, o
2.38452, -0.605599, ONE, ONE, o
0.318256, -1.20654, ONE, ONE, o
1.47928, 1.31923, ONE, ONE, o
-0.186848, 1.32482, ONE, ONE, o
0.087214, -0.6298, ONE, ONE, o
0.332384, 0.872829, ONE, ONE, o
0.264089, -0.236574, ONE, ONE, o
0.266671, -0.225801, ONE, ONE, o
2.47939, 2.50354, ONE, ONE, o
1.43935, 2.83555, ONE, ONE, o
2.11572, 0.254345, ONE, ONE, o
1.54249, 0.163613, ONE, ONE, o
1.49523, 0.412813, ONE, ONE, o
1.01176, 0.348806, ONE, ONE, o
0.376036, 0.816868, ONE, ONE, o
1.60044, 1.80068, ONE, ONE, o
2.68699, -0.878346, ONE, ONE, o
0.869614, 0.391652, ONE, ONE, o
0.484975, 2.10328, ONE, ONE, o
1.31028, 2.82456, ONE, ONE, o
0.48461, 0.755371, ONE, ONE, o
1.01739, 1.30737, ONE, ONE, o
0.364344, -0.647432, ONE, ONE, o
1.96616, 1.26633, ONE, ONE, o
-0.193595, -0.546208, ONE, ONE, o
0.830603, -0.74694, ONE, ONE, o
2.04999, 1.46753, ONE, ONE, o
1.16562, 0.742453, ONE, ONE, o
0.275818, -0.488517, ONE, ONE, o
1.63357, 2.30478, ONE, ONE, o
1.6942, 2.0249, ONE, ONE, o
-0.209978, 3.7512, ONE, TWO, X
1.74413, 1.78321, ONE, ONE, o
-0.302779, 2.04407, ONE, ONE, o
-0.101889, 0.947813, ONE, ONE, o
4.65147, 0.05772, ONE, TWO, X
0.204167, 2.60985, ONE, ONE, o
2.18863, 1.84129, ONE, ONE, o
0.116175, 0.930192, ONE, ONE, o
0.862101, 2.23607, ONE, ONE, o
1.81795, 0.769031, ONE, ONE, o
1.26473, 0.975426, ONE, ONE, o
0.128946, 1.68424, ONE, ONE, o
2.34357, -0.077023, ONE, ONE, o
1.59209, 1.74605, ONE, ONE, o
0.77495, 1.74548, ONE, ONE, o
0.673805, 0.536501, ONE, ONE, o
1.56575, 0.31143, ONE, ONE, o
2.98611, -0.244582, ONE, ONE, o
1.95396, -0.090956, ONE, ONE, o
0.794165, 1.09595, ONE, ONE, o
2.06469, 2.42386, ONE, ONE, o
2.01638, 0.613971, ONE, ONE, o
-1.00269, 1.02238, ONE, ONE, o
-0.282952, -0.01884, ONE, ONE, o
2.08417, -0.809087, ONE, ONE, o
2.65675, 0.258161, ONE, ONE, o
0.843163, 0.43354, ONE, ONE, o
1.69994, 1.64829, ONE, ONE, o
0.201173, 1.10799, ONE, ONE, o
1.58144, 1.68015, ONE, ONE, o
-1.26984, 1.77371, ONE, ONE, o
0.807909, 0.147127, ONE, ONE, o
0.590402, -0.270148, ONE, ONE, o
1.00214, 0.702531, ONE, ONE, o
0.349238, 1.38046, ONE, ONE, o
0.772522, 0.514247, ONE, ONE, o
2.45932, 1.62614, ONE, ONE, o
0.750537, 2.38113, ONE, ONE, o
2.10355, 2.0406, ONE, ONE, o
2.72234, -0.189666, ONE, ONE, o
1.71307, 0.18951, ONE, ONE, o
1.81165, 0.404204, ONE, ONE, o
1.08353, 1.54696, ONE, ONE, o
0.128637, 0.176761, ONE, ONE, o
-0.52311, 1.33274, ONE, ONE, o
2.58875, -0.34617, ONE, ONE, o
1.40127, 1.0638, ONE, ONE, o
2.20962, 1.37751, ONE, ONE, o
0.332606, -0.008347, ONE, ONE, o
1.30799, 1.52053, ONE, ONE, o
1.94851, 0.86917, ONE, ONE, o
1.27312, 2.16254, ONE, ONE, o
0.945153, 1.7848, ONE, ONE, o
2.12373, 1.09507, ONE, ONE, o
1.22729, 0.30623, ONE, ONE, o
-0.763737, 1.00044, ONE, ONE, o
1.20782, 0.736087, ONE, ONE, o
1.29528, -0.550169, ONE, ONE, o
2.2376, 0.71546, ONE, ONE, o
2.40747, 1.15587, ONE, ONE, o
1.47306, 1.98463, ONE, ONE, o
0.635696, 1.95606, ONE, ONE, o
0.538071, 1.53288, ONE, ONE, o
-0.623786, 1.16881, ONE, ONE, o
2.51046, 0.36791, ONE, ONE, o
1.4763, 2.3237, ONE, ONE, o
2.0977, -0.650968, ONE, ONE, o
0.683131, -0.306451, ONE, ONE, o
1.79182, 2.01398, ONE, ONE, o
0.40627, 1.14572, ONE, ONE, o
0.860854, 0.445217, ONE, ONE, o
0.388181, 0.664351, ONE, ONE, o
1.2103, 1.05272, ONE, ONE, o
-2.11233, 0.833198, ONE, TWO, X
2.41283, 1.45193, ONE, ONE, o
2.83995, 0.507871, ONE, ONE, o
1.7621, 1.26563, ONE, ONE, o
0.548111, 1.85657, ONE, ONE, o
0.36018, -1.1456, ONE, ONE, o
0.014742, 1.70521, ONE, ONE, o
-0.260688, 1.64519, ONE, ONE, o
1.76065, 2.10394, ONE, ONE, o
0.393514, 1.6053, ONE, ONE, o
3.18292, 1.26041, ONE, ONE, o
-0.050783, 1.28425, ONE, ONE, o
-0.485173, 1.21182, ONE, ONE, o
0.15627, 1.24012, ONE, ONE, o
1.34, 1.03805, ONE, ONE, o
0.733898, 2.68769, ONE, ONE, o
0.186507, 0.771488, ONE, ONE, o
1.07231, 1.31093, ONE, ONE, o
2.3098, 2.52423, ONE, ONE, o
0.874635, 0.194056, ONE, ONE, o
-0.445532, 1.47424, ONE, ONE, o
0.252904, 3.09795, ONE, ONE, o
1.13782, 0.890667, ONE, ONE, o
0.815686, 2.55888, ONE, ONE, o
0.526865, 0.590932, ONE, ONE, o
0.595544, 1.01336, ONE, ONE, o
1.57957, 1.43321, ONE, ONE, o
0.654129, 0.555799, ONE, ONE, o
1.01561, 1.77549, ONE, ONE, o
1.07106, -0.611666, ONE, ONE, o
1.18187, 0.994489, ONE, ONE, o
1.11583, 1.43214, ONE, ONE, o
2.15007, 1.07222, ONE, ONE, o
0.543387, 2.00355, ONE, ONE, o
1.41407, 0.430215, ONE, ONE, o
1.01807, 1.29921, ONE, ONE, o
1.18566, 1.1235, ONE, ONE, o
2.57514, 1.3305, ONE, ONE, o
0.694172, 0.274403, ONE, ONE, o
1.2581, 0.542894, ONE, ONE, o
1.49245, 1.62265, ONE, ONE, o
1.47577, 1.40738, ONE, ONE, o
2.16563, -0.007852, ONE, ONE, o
1.01264, 0.981137, ONE, ONE, o
0.96525, 1.28615, ONE, ONE, o
2.48642, 0.930952, ONE, ONE, o
0.438403, -0.225453, ONE, ONE, o
-0.122378, 2.28939, ONE, ONE, o
-0.059666, 1.49036, ONE, ONE, o
2.05728, -0.095513, ONE, ONE, o
0.712039, 1.9102, ONE, ONE, o
2.63817, 1.78377, ONE, ONE, o
0.687003, 1.95041, ONE, ONE, o
1.52161, 0.856554, ONE, ONE, o
2.2211, 1.66387, ONE, ONE, o
1.33624, 1.63828, ONE, ONE, o
1.38722, 0.459837, ONE, ONE, o
0.620691, 2.07915, ONE, ONE, o
0.376604, 0.806349, ONE, ONE, o
1.74009, 1.59863, ONE, ONE, o
1.45815, 1.1086, ONE, ONE, o
-0.65702, -0.507787, ONE, ONE, o
0.372218, 0.044039, ONE, ONE, o
0.591419, 1.62401, ONE, ONE, o
1.7427, 1.28887, ONE, ONE, o
1.11054, 2.01875, ONE, ONE, o
1.22616, 1.76654, ONE, ONE, o
0.775296, 1.01991, ONE, ONE, o
2.18769, 1.0801, ONE, ONE, o
-0.261128, 0.552221, ONE, ONE, o
0.509385, 0.324509, ONE, ONE, o
0.63221, 0.219975, ONE, ONE, o
0.992664, -0.174333, ONE, ONE, o
1.04174, -1.04567, ONE, ONE, o
1.20677, 0.022161, ONE, ONE, o
1.70076, 1.63421, ONE, ONE, o
1.59486, 0.187065, ONE, ONE, o
2.11512, 0.243435, ONE, ONE, o
1.93614, 0.58533, ONE, ONE, o
2.04884, 1.98084, ONE, ONE, o
1.0475, 0.425563, ONE, ONE, o
1.25331, 2.01103, ONE, ONE, o
2.0855, -0.072551, ONE, ONE, o
1.12809, 1.52758, ONE, ONE, o
1.6382, 0.221699, ONE, ONE, o
1.29801, 1.45616, ONE, ONE, o
2.33835, 0.397361, ONE, ONE, o
-0.506507, 2.69696, ONE, ONE, o
1.39307, 0.533593, ONE, ONE, o
1.28471, 0.333593, ONE, ONE, o
1.62894, 1.07035, ONE, ONE, o
2.08742, 0.281545, ONE, ONE, o
0.934152, 2.10505, ONE, ONE, o
1.18541, -0.769055, ONE, ONE, o
-0.723224, 1.98046, ONE, ONE, o
1.14965, 0.998369, ONE, ONE, o
1.45703, -0.066369, ONE, ONE, o
0.897497, 1.16871, ONE, ONE, o
0.676655, 1.46018, ONE, ONE, o
-0.475275, 2.14347, ONE, ONE, o
0.950464, 1.37594, ONE, ONE, o
1.38291, 1.69983, ONE, ONE, o
0.180403, 0.684449, ONE, ONE, o
0.150395, 2.6494, ONE, ONE, o
1.62932, 1.68699, ONE, ONE, o
0.682347, -0.854712, ONE, ONE, o
2.227, 0.102804, ONE, ONE, o
1.46534, 0.350856, ONE, ONE, o
1.24681, 1.86786, ONE, ONE, o
0.270203, 0.30616, ONE, ONE, o
0.124084, 2.57374, ONE, ONE, o
1.63024, 1.77354, ONE, ONE, o
0.262702, -0.188636, ONE, ONE, o
1.41601, 1.26577, ONE, ONE, o
1.9749, 1.46194, ONE, ONE, o
1.11778, 1.23346, ONE, ONE, o
1.51032, 0.228233, ONE, ONE, o
0.889038, -1.26848, ONE, ONE, o
0.919716, 2.33132, ONE, ONE, o
-1.0956, 0.960287, ONE, ONE, o
1.41203, -1.21357, ONE, ONE, o
0.816983, 0.001132, ONE, ONE, o
1.99143, 0.006897, ONE, ONE, o
1.65496, 1.84073, ONE, ONE, o
1.80397, 0.592971, ONE, ONE, o
-0.783122, 2.51485, ONE, ONE, o
2.87112, 1.18147, ONE, ONE, o
2.43858, -0.628939, ONE, ONE, o
1.21261, 0.335868, ONE, ONE, o
-0.858369, 1.07349, ONE, ONE, o
0.565724, 0.622899, ONE, ONE, o
-0.124157, 0.494359, ONE, ONE, o
1.67099, 0.093551, ONE, ONE, o
1.12934, 2.04594, ONE, ONE, o
0.346885, 2.11227, ONE, ONE, o
2.16519, -0.040631, ONE, ONE, o
0.094449, 0.420635, ONE, ONE, o
2.04456, 0.556605, ONE, ONE, o
1.79889, -0.92521, ONE, ONE, o
2.23392, 0.861902, ONE, ONE, o
2.87323, 0.93441, ONE, ONE, o
1.24056, 1.96462, ONE, ONE, o
1.02299, -0.444872, ONE, ONE, o
0.290384, 0.814261, ONE, ONE, o
0.19138, 0.918605, ONE, ONE, o
0.857011, 0.956879, ONE, ONE, o
0.424149, 1.88668, ONE, ONE, o
3.15689, 0.154485, ONE, ONE, o
0.192449, 2.02011, ONE, ONE, o
2.82792, 0.606268, ONE, ONE, o
0.358501, 0.840234, ONE, ONE, o
1.17381, -1.1514, ONE, ONE, o
0.738224, 0.754855, ONE, ONE, o
1.68793, 2.53084, ONE, ONE, o
1.26042, 0.109389, ONE, ONE, o
0.714983, 1.05074, ONE, ONE, o
0.813929, 1.9612, ONE, ONE, o
0.897016, 1.00655, ONE, ONE, o
2.51015, -0.061418, ONE, ONE, o
1.57873, -1.21163, ONE, ONE, o
1.43992, 0.291359, ONE, ONE, o
1.8967, 0.255622, ONE, ONE, o
1.32621, 2.50958, ONE, ONE, o
-0.212388, -0.235397, ONE, ONE, o
1.50716, 1.11662, ONE, ONE, o
-0.143758, 2.07455, ONE, ONE, o
-0.190909, 0.807166, ONE, ONE, o
-0.281208, 1.38517, ONE, ONE, o
0.416771, 1.47604, ONE, ONE, o
0.059869, 2.41034, ONE, ONE, o
0.231034, -0.215543, ONE, ONE, o
1.77611, 3.409, ONE, TWO, X
1.95206, 0.181617, ONE, ONE, o
0.713116, 0.885135, ONE, ONE, o
0.383771, 1.37689, ONE, ONE, o
1.85683, 0.765944, ONE, ONE, o
0.7009, 0.743794, ONE, ONE, o
2.18809, 1.20691, ONE, ONE, o
1.19232, -0.146932, ONE, ONE, o
0.88145, -1.87978, ONE, ONE, o
1.402, 0.421084, ONE, ONE, o
-0.257498, 1.47944, ONE, ONE, o
2.17679, 0.476454, ONE, ONE, o
2.03309, -0.31006, ONE, ONE, o
0.087315, 0.567612, ONE, ONE, o
1.6972, -0.666148, ONE, ONE, o
1.54579, 1.51609, ONE, ONE, o
1.61168, -0.459391, ONE, ONE, o
1.28693, 1.8381, ONE, ONE, o
-1.15186, 2.0328, ONE, ONE, o
0.345725, 1.57807, ONE, ONE, o
0.158938, 1.20453, ONE, ONE, o
-0.383218, 0.08231, ONE, ONE, o
2.23967, 0.472193, ONE, ONE, o
1.82475, 0.331367, ONE, ONE, o
2.13925, 3.03332, ONE, ONE, o
0.515137, 0.747931, ONE, ONE, o
0.561492, -0.19444, ONE, ONE, o
2.55367, 1.42934, ONE, ONE, o
0.240802, 1.70536, ONE, ONE, o
2.58734, 1.58513, ONE, ONE, o
3.24811, 0.349206, ONE, ONE, o
0.295791, 1.60541, ONE, ONE, o
0.654843, 2.49851, ONE, ONE, o
1.74982, 0.843028, ONE, ONE, o
0.508094, 2.84924, ONE, ONE, o
0.573838, 2.38118, ONE, ONE, o
0.400234, 3.01656, ONE, ONE, o
0.676023, 0.694796, ONE, ONE, o
1.16411, 0.502751, ONE, ONE, o
1.51016, -0.125845, ONE, ONE, o
0.817432, 1.44407, ONE, ONE, o
0.893356, -0.353542, ONE, ONE, o
0.016722, -0.279516, ONE, ONE, o
1.43578, 1.93982, ONE, ONE, o
0.508633, 2.41151, ONE, ONE, o
-0.98713, 0.773481, ONE, ONE, o
2.10884, 1.64123, ONE, ONE, o
2.40436, -0.085638, ONE, ONE, o
2.44889, 3.26306, ONE, TWO, X
-0.236557, 0.830624, ONE, ONE, o
2.25152, 0.182394, ONE, ONE, o
2.49581, 3.08977, ONE, TWO, X
1.9281, 1.9037, ONE, ONE, o
-0.39588, -0.466792, ONE, ONE, o
1.18084, -0.449061, ONE, ONE, o
1.95826, 2.78304, ONE, ONE, o
1.27283, 0.266928, ONE, ONE, o
1.30476, 1.22734, ONE, ONE, o
1.37705, 1.35702, ONE, ONE, o
2.51947, 1.94655, ONE, ONE, o
2.61268, -0.624503, ONE, ONE, o
-0.03706, -0.592272, ONE, ONE, o
-0.409531, 2.83496, ONE, ONE, o
0.037361, 0.989383, ONE, ONE, o
3.30684, 2.37749, ONE, TWO, X
2.5238, 1.73056, ONE, ONE, o
1.25309, 0.444455, ONE, ONE, o
2.23155, 1.86542, ONE, ONE, o
1.64725, 1.07988, ONE, ONE, o
1.83056, 1.87807, ONE, ONE, o
0.717447, -0.007902, ONE, ONE, o
1.06889, 1.38127, ONE, ONE, o
-0.9007, 0.659551, ONE, ONE, o
3.09059, 1.73899, ONE, ONE, o
0.665935, 1.50456, ONE, ONE, o
-0.191806, -0.483232, ONE, ONE, o
0.611802, 1.19247, ONE, ONE, o
0.283231, 1.18003, ONE, ONE, o
-0.57295, -0.308792, ONE, ONE, o
2.07147, 1.64858, ONE, ONE, o
2.29774, 0.932347, ONE, ONE, o
1.43721, 0.604115, ONE, ONE, o
1.12298, 0.635904, ONE, ONE, o
0.636418, 0.421011, ONE, ONE, o
0.057414, 0.50968, ONE, ONE, o
1.03711, 0.953033, ONE, ONE, o
2.4683, 1.76791, ONE, ONE, o
1.54516, -0.081701, ONE, ONE, o
2.19167, 1.76295, ONE, ONE, o
0.954862, 2.50127, ONE, ONE, o
2.32309, 2.00644, ONE, ONE, o
0.243157, 2.65266, ONE, ONE, o
-1.27896, 1.90114, ONE, ONE, o
0.176768, 0.103674, ONE, ONE, o
0.86665, 1.38924, ONE, ONE, o
0.359649, -0.318495, ONE, ONE, o
1.88339, 0.860581, ONE, ONE, o
1.14825, 1.18858, ONE, ONE, o
0.270249, -0.464525, ONE, ONE, o
2.04093, -0.213284, ONE, ONE, o
1.54468, -0.020422, ONE, ONE, o
0.891332, 1.42656, ONE, ONE, o
1.99827, 0.554326, ONE, ONE, o
1.89311, 1.06982, ONE, ONE, o
1.5958, 3.06289, ONE, ONE, o
0.00063, 2.2092, ONE, ONE, o
0.413744, 2.59057, ONE, ONE, o
1.25966, -0.309314, ONE, ONE, o
0.999997, -0.539683, ONE, ONE, o
1.24735, 0.999182, ONE, ONE, o
1.27875, 1.34969, ONE, ONE, o
2.87782, 1.79344, ONE, ONE, o
3.55178, 1.94972, ONE, TWO, X
0.956936, 0.885022, ONE, ONE, o
2.89071, 1.06215, ONE, ONE, o
0.729602, 1.63736, ONE, ONE, o
-0.372136, -1.06318, ONE, ONE, o
0.569346, 0.3389, ONE, ONE, o
0.304429, 2.08225, ONE, ONE, o
2.1825, 1.30582, ONE, ONE, o
3.08457, 0.804963, ONE, ONE, o
0.970147, 1.06807, ONE, ONE, o
1.73815, 1.44344, ONE, ONE, o
1.30828, 1.26677, ONE, ONE, o
1.90019, 1.35839, ONE, ONE, o
0.166255, 1.27875, ONE, ONE, o
0.861406, 0.555239, ONE, ONE, o
1.28613, -0.381905, ONE, ONE, o
1.6037, 0.611737, ONE, ONE, o
-1.29379, 0.487343, ONE, ONE, o
1.44322, 1.22917, ONE, ONE, o
1.49654, -0.208856, ONE, ONE, o
1.08956, 0.568861, ONE, ONE, o
0.168846, 1.90799, ONE, ONE, o
-0.140311, 1.61069, ONE, ONE, o
1.62376, 1.80963, ONE, ONE, o
0.390021, 2.07757, ONE, ONE, o
0.254537, 1.60036, ONE, ONE, o
2.66305, 1.76408, ONE, ONE, o
0.693596, 1.81696, ONE, ONE, o
0.805449, 0.108905, ONE, ONE, o
1.3823, 1.03809, ONE, ONE, o
-0.027491, -1.42588, ONE, ONE, o
2.21412, 1.34729, ONE, ONE, o
1.43843, -0.191208, ONE, ONE, o
1.56712, 0.738975, ONE, ONE, o
2.12285, 0.169171, ONE, ONE, o
1.31503, 0.118516, ONE, ONE, o
1.43438, 0.672785, ONE, ONE, o
2.12721, 3.17396, ONE, TWO, X
2.31377, 2.45377, ONE, ONE, o
1.13738, 2.61025, ONE, ONE, o
-1.92697, 1.16664, ONE, TWO, X
0.259712, 0.268126, ONE, ONE, o
1.81128, 1.76681, ONE, ONE, o
1.17626, 0.353924, ONE, ONE, o
1.10487, 0.545654, ONE, ONE, o
0.74636, 2.68235, ONE, ONE, o
2.51932, 0.299766, ONE, ONE, o
1.44578, 1.05315, ONE, ONE, o
1.41664, 1.88111, ONE, ONE, o
1.20065, 2.07918, ONE, ONE, o
0.385464, 1.84647, ONE, ONE, o
1.77859, 0.705556, ONE, ONE, o
1.35936, 1.7937, ONE, ONE, o
2.78339, 0.956295, ONE, ONE, o
-0.126362, 1.83283, ONE, ONE, o
2.21013, 1.4159, ONE, ONE, o
0.021433, 0.671564, ONE, ONE, o
0.250709, 2.47697, ONE, ONE, o
-0.222156, 0.717287, ONE, ONE, o
1.04327, -1.59627, ONE, ONE, o
1.14336, -1.54555, ONE, ONE, o
1.47867, -0.838229, ONE, ONE, o
0.840706, 1.59092, ONE, ONE, o
2.16428, 1.37232, ONE, ONE, o
0.267206, -0.629566, ONE, ONE, o
1.84246, 0.364345, ONE, ONE, o
-0.430012, 2.81083, ONE, ONE, o
-1.39682, 1.45038, ONE, ONE, o
-0.408244, 1.25657, ONE, ONE, o
-0.3857, 0.041077, ONE, ONE, o
-0.388854, -0.140215, ONE, ONE, o
0.389588, -0.315069, ONE, ONE, o
-0.133454, 1.22796, ONE, ONE, o
-0.122153, -1.14108, ONE, ONE, o
1.712, 0.423674, ONE, ONE, o
1.84277, 1.41103, ONE, ONE, o
1.21347, 0.931148, ONE, ONE, o
1.18302, -0.77769, ONE, ONE, o
0.63333, 0.613421, ONE, ONE, o
-0.770898, 0.078884, ONE, ONE, o
1.41242, 2.53926, ONE, ONE, o
0.499317, 1.47636, ONE, ONE, o
1.30682, 0.460054, ONE, ONE, o
-0.677472, 1.3951, ONE, ONE, o
2.11073, 1.94112, ONE, ONE, o
1.7393, 1.29672, ONE, ONE, o
2.51541, 2.40885, ONE, ONE, o
0.226759, 0.038586, ONE, ONE, o
2.50691, 1.49703, ONE, ONE, o
0.859356, -0.878789, ONE, ONE, o
1.6151, 0.965093, ONE, ONE, o
1.2102, 1.12211, ONE, ONE, o
0.185015, 0.656462, ONE, ONE, o
1.53315, 0.53638, ONE, ONE, o
1.23156, 2.65272, ONE, ONE, o
2.88172, -0.361092, ONE, ONE, o
0.698005, 0.61896, ONE, ONE, o
1.78999, 1.6443, ONE, ONE, o
2.56295, -1.47185, ONE, ONE, o
0.789342, 0.188103, ONE, ONE, o
0.924027, 1.87531, ONE, ONE, o
2.84935, 1.44961, ONE, ONE, o
1.75218, 0.589399, ONE, ONE, o
2.05657, 0.740262, ONE, ONE, o
2.22175, 0.876181, ONE, ONE, o
-0.377686, -0.349068, ONE, ONE, o
3.38614, 0.271499, ONE, ONE, o
-0.307983, 0.560116, ONE, ONE, o
0.439656, 1.48791, ONE, ONE, o
0.797509, 0.95977, ONE, ONE, o
0.884062, -1.82786, ONE, ONE, o
1.80855, 2.63701, ONE, ONE, o
-0.193027, 0.452497, ONE, ONE, o
0.290198, -0.274591, ONE, ONE, o
0.070341, 1.09531, ONE, ONE, o
1.67337, 1.48749, ONE, ONE, o
1.23257, 1.319, ONE, ONE, o
2.24501, 3.11936, ONE, TWO, X
2.10798, 1.24767, ONE, ONE, o
0.205136, 3.79031, ONE, TWO, X
0.317737, 1.76253, ONE, ONE, o
2.19678, 0.426115, ONE, ONE, o
1.54472, 1.26572, ONE, ONE, o
0.517484, 3.08035, ONE, ONE, o
1.09437, 0.089296, ONE, ONE, o
1.06135, 1.47568, ONE, ONE, o
-0.383755, 1.64175, ONE, ONE, o
0.133206, 0.946833, ONE, ONE, o
1.99249, -0.876201, ONE, ONE, o
0.4409, 1.07238, ONE, ONE, o
-0.616726, 0.434021, ONE, ONE, o
1.62224, 0.582486, ONE, ONE, o
-0.072769, 1.14696, ONE, ONE, o
-0.055826, 0.781565, ONE, ONE, o
2.79729, 1.974, ONE, ONE, o
1.08142, -0.179599, ONE, ONE, o
1.48269, 1.65545, ONE, ONE, o
0.078327, 3.5109, ONE, TWO, X
1.05565, 1.18398, ONE, ONE, o
0.322464, 1.39627, ONE, ONE, o
1.76473, 1.87722, ONE, ONE, o
1.94636, -1.68229, ONE, ONE, o
2.01866, 0.171759, ONE, ONE, o
0.151764, 2.24448, ONE, ONE, o
0.745824, 1.86115, ONE, ONE, o
1.32818, 2.15998, ONE, ONE, o
1.25405, -0.615016, ONE, ONE, o
-1.3902, 1.45553, ONE, ONE, o
-0.099956, 1.06259, ONE, ONE, o
1.34287, -0.217566, ONE, ONE, o
2.14711, 1.05356, ONE, ONE, o
0.874457, 1.58821, ONE, ONE, o
1.67005, 0.478179, ONE, ONE, o
-0.596251, 0.307122, ONE, ONE, o
-0.484519, 1.23256, ONE, ONE, o
2.07721, 1.25679, ONE, ONE, o
2.91812, 1.21012, ONE, ONE, o
0.805901, 1.79403, ONE, ONE, o
1.171, 1.56899, ONE, ONE, o
1.26372, 2.12677, ONE, ONE, o
1.22611, 1.5705, ONE, ONE, o
0.433365, 1.49037, ONE, ONE, o
1.73774, 0.864746, ONE, ONE, o
2.51912, 1.31449, ONE, ONE, o
2.55351, 0.096987, ONE, ONE, o
1.35716, 1.6059, ONE, ONE, o
-0.258217, 1.21919, ONE, ONE, o
0.277562, 1.05252, ONE, ONE, o
2.17021, 1.81362, ONE, ONE, o
1.25729, 2.05927, ONE, ONE, o
1.39799, 0.329856, ONE, ONE, o
2.59412, 3.29268, ONE, TWO, X
-0.133158, 1.90168, ONE, ONE, o
1.37351, 2.05734, ONE, ONE, o
2.97416, 2.95602, ONE, TWO, X
0.519784, 0.984452, ONE, ONE, o
2.04249, -0.778551, ONE, ONE, o
0.737815, -0.084437, ONE, ONE, o
1.66668, 2.14524, ONE, ONE, o
-0.430562, 1.06198, ONE, ONE, o
